states_msa_code,states_msa,states_msa_full,geoid_msa,name_msa,cases,deaths,group
55,WI,WI,33340,Milwaukee-Waukesha-West Allis,2221,13,2020-07-04
55,WI,WI,43100,Sheboygan,60,0,2020-07-04
55,WI,WI,32980,Merrill,10,0,2020-07-04
55,WI,WI,36780,Oshkosh-Neenah,68,0,2020-07-04
56,WY,WY,16940,Cheyenne,37,1,2020-07-04
56,WY,WY,29660,Laramie,14,0,2020-07-04
56,WY,WY,43260,Sheridan,2,0,2020-07-04
56,WY,WY,40540,Rock Springs,36,0,2020-07-04
56,WY,WY,40180,Riverton,23,0,2020-07-04
56,WY,WY,23940,Gillette,27,0,2020-07-04
56,WY,WY,16220,Casper,25,0,2020-07-04
56,WY,WY,21740,Evanston,19,0,2020-07-04
72,PR,PR,41980,San Juan-Carolina-Caguas,819,0,2020-07-04
72,PR,PR,42180,Santa Isabel,7,0,2020-07-04
72,PR,PR,32420,Mayag,6,0,2020-07-04
72,PR,PR,11640,Arecibo,51,0,2020-07-04
72,PR,PR,10260,Adjuntas,13,0,2020-07-04
72,PR,PR,10380,Aguadilla-Isabela,95,0,2020-07-04
72,PR,PR,38660,Ponce,99,0,2020-07-04
72,PR,PR,25020,Guayama,34,0,2020-07-04
72,PR,PR,41900,San GermSn,37,0,2020-07-04
72,PR,PR,17640,Coco,15,0,2020-07-04
72,PR,PR,17620,Coamo,6,0,2020-07-04
72,PR,PR,27580,Jayuya,8,0,2020-07-04
1,AL,AL,45980,Troy,67,1,2020-07-11
1,AL,AL,33660,Mobile,1278,24,2020-07-11
1,AL,AL,26620,Huntsville,1990,7,2020-07-11
1,AL,AL,10700,Albertville,392,8,2020-07-11
1,AL,AL,33860,Montgomery,1019,27,2020-07-11
1,AL,AL,20020,Dothan,290,2,2020-07-11
1,AL,AL,11500,Anniston-Oxford-Jacksonville,276,1,2020-07-11
1,AL,AL,19460,Decatur,481,5,2020-07-11
1,AL,AL,13820,Birmingham-Hoover,3654,44,2020-07-11
1,AL,AL,12220,Auburn-Opelika,452,1,2020-07-11
1,AL,AL,22520,Florence-Muscle Shoals,396,5,2020-07-11
1,AL,AL,23460,Gadsden,356,1,2020-07-11
1,AL,AL,21460,Enterprise,109,0,2020-07-11
1,AL,AL,46740,Valley,77,6,2020-07-11
1,AL,AL,37120,Ozark,131,2,2020-07-11
1,AL,AL,18980,Cullman,221,1,2020-07-11
1,AL,AL,45180,Talladega-Sylacauga,244,1,2020-07-11
1,AL,AL,46220,Tuscaloosa,571,4,2020-07-11
1,AL,AL,19300,Daphne-Fairhope-Foley,632,3,2020-07-11
1,AL,AL-GA,17980,Columbus,4446,38,2020-07-11
1,AL,AL,42820,Selma,143,4,2020-07-11
1,AL,AL,42460,Scottsboro,146,1,2020-07-11
2,AK,AK,11260,Anchorage,269,1,2020-07-11
4,AZ,AZ,37740,Payson,127,4,2020-07-11
4,AZ,AZ,29420,Lake Havasu City-Kingman,520,18,2020-07-11
4,AZ,AZ,49740,Yuma,1095,49,2020-07-11
4,AZ,AZ,35700,Nogales,163,7,2020-07-11
4,AZ,AZ,39140,Prescott,265,26,2020-07-11
4,AZ,AZ,22380,Flagstaff,268,9,2020-07-11
4,AZ,AZ,46060,Tucson,2098,71,2020-07-11
4,AZ,AZ,43420,Sierra Vista-Douglas,246,8,2020-07-11
4,AZ,AZ,38060,Phoenix-Mesa-Scottsdale,18746,416,2020-07-11
4,AZ,AZ,43320,Show Low,513,21,2020-07-11
4,AZ,AZ,40940,Safford,94,1,2020-07-11
5,AR,AR-MO,22220,Fayetteville-Springdale-Rogers,1262,7,2020-07-11
5,AR,AR-MS-TN,32820,Memphis,3890,32,2020-07-11
5,AR,AR,22620,Forrest City,41,0,2020-07-11
5,AR,AR-OK,22900,Fort Smith,497,3,2020-07-11
5,AR,AR,26300,Hot Springs,131,2,2020-07-11
5,AR,AR,25460,Harrison,35,0,2020-07-11
5,AR,AR,12900,Batesville,41,0,2020-07-11
5,AR,AR,14180,Blytheville,111,2,2020-07-11
5,AR,AR,27860,Jonesboro,198,0,2020-07-11
5,AR,AR,15780,Camden,15,1,2020-07-11
5,AR,AR,30780,Little Rock-North Little Rock-Conway,1162,8,2020-07-11
5,AR,AR-TX,45500,Texarkana,220,4,2020-07-11
5,AR,AR,38220,Pine Bluff,218,2,2020-07-11
5,AR,AR,40780,Russellville,278,7,2020-07-11
5,AR,AR,20980,El Dorado,38,1,2020-07-11
5,AR,AR,31680,Malvern,457,1,2020-07-11
5,AR,AR,25760,Helena-West Helena,34,1,2020-07-11
5,AR,AR,31620,Magnolia,27,0,2020-07-11
5,AR,AR,37500,Paragould,23,0,2020-07-11
5,AR,AR,42620,Searcy,47,0,2020-07-11
5,AR,AR,11660,Arkadelphia,28,0,2020-07-11
5,AR,AR,34260,Mountain Home,47,0,2020-07-11
6,CA,CA,25260,Hanford-Corcoran,349,2,2020-07-11
6,CA,CA,40900,Sacramento--Roseville--Arden-Arcade,2171,20,2020-07-11
6,CA,CA,39780,Red Bluff,26,0,2020-07-11
6,CA,CA,41860,San Francisco-Oakland-Hayward,5296,46,2020-07-11
6,CA,CA,31080,Los Angeles-Long Beach-Anaheim,31734,438,2020-07-11
6,CA,CA,18860,Crescent City,6,0,2020-07-11
6,CA,CA,32900,Merced,519,3,2020-07-11
6,CA,CA,46700,Vallejo-Fairfield,479,3,2020-07-11
6,CA,CA,33700,Modesto,1587,12,2020-07-11
6,CA,CA,17340,Clearlake,32,0,2020-07-11
6,CA,CA,42220,Santa Rosa,471,5,2020-07-11
6,CA,CA,42200,Santa Maria-Santa Barbara,933,1,2020-07-11
6,CA,CA,42100,Santa Cruz-Watsonville,235,0,2020-07-11
6,CA,CA,46020,Truckee-Grass Valley,41,0,2020-07-11
6,CA,CA,20940,El Centro,772,29,2020-07-11
6,CA,CA,34900,Napa,121,1,2020-07-11
6,CA,CA,42020,San Luis Obispo-Paso Robles-Arroyo Grande,308,2,2020-07-11
6,CA,CA,31460,Madera,321,3,2020-07-11
6,CA,CA,37100,Oxnard-Thousand Oaks-Ventura,1173,4,2020-07-11
6,CA,CA,41940,San Jose-Sunnyvale-Santa Clara,1538,11,2020-07-11
6,CA,CA,45000,Susanville,230,0,2020-07-11
6,CA,CA,21700,Eureka-Arcata-Fortuna,19,0,2020-07-11
6,CA,CA,17020,Chico,184,0,2020-07-11
6,CA,CA,41740,San Diego-Carlsbad,4251,58,2020-07-11
6,CA,CA,43760,Sonora,21,0,2020-07-11
6,CA,CA,47300,Visalia-Porterville,1005,13,2020-07-11
6,CA,CA,41500,Salinas,743,0,2020-07-11
6,CA,CA,23420,Fresno,2048,12,2020-07-11
6,CA,CA,12540,Bakersfield,2086,8,2020-07-11
6,CA,CA,46380,Ukiah,81,0,2020-07-11
6,CA,CA,39820,Redding,48,1,2020-07-11
6,CA,CA,40140,Riverside-San Bernardino-Ontario,10811,74,2020-07-11
6,CA,CA,49700,Yuba City,207,0,2020-07-11
6,CA,CA,44700,Stockton-Lodi,1646,15,2020-07-11
8,CO,CO,44540,Sterling,21,1,2020-07-11
8,CO,CO,20780,Edwards,73,1,2020-07-11
8,CO,CO,20420,Durango,24,1,2020-07-11
8,CO,CO,24540,Greeley,202,1,2020-07-11
8,CO,CO,14720,Breckenridge,11,0,2020-07-11
8,CO,CO,44460,Steamboat Springs,7,0,2020-07-11
8,CO,CO,24300,Grand Junction,43,0,2020-07-11
8,CO,CO,17820,Colorado Springs,562,5,2020-07-11
8,CO,CO,24060,Glenwood Springs,152,1,2020-07-11
8,CO,CO,19740,Denver-Aurora-Lakewood,1865,17,2020-07-11
8,CO,CO,14500,Boulder,140,1,2020-07-11
8,CO,CO,15860,Ca?÷ú?√╞on City,30,0,2020-07-11
8,CO,CO,33940,Montrose,17,0,2020-07-11
8,CO,CO,18780,Craig,3,0,2020-07-11
8,CO,CO,22820,Fort Morgan,9,0,2020-07-11
8,CO,CO,22660,Fort Collins,171,1,2020-07-11
8,CO,CO,39380,Pueblo,60,1,2020-07-11
9,CT,CT,25540,Hartford-West Hartford-East Hartford,187,21,2020-07-11
9,CT,CT,35980,Norwich-New London,25,1,2020-07-11
9,CT,CT-MA,49340,Worcester,218,11,2020-07-11
9,CT,CT,35300,New Haven-Milford,201,11,2020-07-11
9,CT,CT,45860,Torrington,13,2,2020-07-11
9,CT,CT,14860,Bridgeport-Stamford-Norwalk,163,15,2020-07-11
10,DE,DE-NJ-PA-MD,37980,Philadelphia-Camden-Wilmington,3457,103,2020-07-11
10,DE,DE-MD,41540,Salisbury,354,4,2020-07-11
10,DE,DE,20100,Dover,180,3,2020-07-11
11,DC,DC-VA-MD-WV,47900,Washington-Arlington-Alexandria,3824,71,2020-07-11
12,FL,FL,45540,The Villages,198,2,2020-07-11
12,FL,FL,29460,Lakeland-Winter Haven,2419,45,2020-07-11
12,FL,FL,11580,Arcadia,246,2,2020-07-11
12,FL,FL,35840,North Port-Sarasota-Bradenton,3365,6,2020-07-11
12,FL,FL,33100,Miami-Fort Lauderdale-West Palm Beach,39923,286,2020-07-11
12,FL,FL,36380,Okeechobee,132,2,2020-07-11
12,FL,FL,38940,Port St. Lucie,1263,29,2020-07-11
12,FL,FL,36740,Orlando-Kissimmee-Sanford,10528,76,2020-07-11
12,FL,FL,34940,Naples-Immokalee-Marco Island,1800,14,2020-07-11
12,FL,FL,15980,Cape Coral-Fort Myers,3823,53,2020-07-11
12,FL,FL,23540,Gainesville,1300,3,2020-07-11
12,FL,FL,36100,Ocala,952,12,2020-07-11
12,FL,FL,37460,Panama City,881,3,2020-07-11
12,FL,FL,27260,Jacksonville,6041,39,2020-07-11
12,FL,FL,45300,Tampa-St. Petersburg-Clearwater,9721,157,2020-07-11
12,FL,FL,42680,Sebastian-Vero Beach,392,4,2020-07-11
12,FL,FL,29380,Lake City,748,0,2020-07-11
12,FL,FL,42700,Sebring,220,2,2020-07-11
12,FL,FL,39460,Punta Gorda,334,2,2020-07-11
12,FL,FL,26140,Homosassa Springs,266,4,2020-07-11
12,FL,FL,45220,Tallahassee,1149,5,2020-07-11
12,FL,FL,37860,Pensacola-Ferry Pass-Brent,2809,7,2020-07-11
12,FL,FL,28580,Key West,340,0,2020-07-11
12,FL,FL,18880,Crestview-Fort Walton Beach-Destin,952,4,2020-07-11
12,FL,FL,37340,Palm Bay-Melbourne-Titusville,956,22,2020-07-11
12,FL,FL,37260,Palatka,273,1,2020-07-11
12,FL,FL,19660,Deltona-Daytona Beach-Ormond Beach,1661,10,2020-07-11
12,FL,FL,17500,Clewiston,201,2,2020-07-11
13,GA,GA,47580,Warner Robins,310,3,2020-07-11
13,GA,GA-TN,16860,Chattanooga,1050,5,2020-07-11
13,GA,GA,10500,Albany,250,4,2020-07-11
13,GA,GA,42340,Savannah,1175,2,2020-07-11
13,GA,GA,45620,Thomasville,103,1,2020-07-11
13,GA,GA,18460,Cornelia,99,0,2020-07-11
13,GA,GA,12020,Athens-Clarke County,459,2,2020-07-11
13,GA,GA,12060,Atlanta-Sandy Springs-Roswell,12650,96,2020-07-11
13,GA,GA,47080,Vidalia,94,0,2020-07-11
13,GA,GA,34220,Moultrie,130,0,2020-07-11
13,GA,GA,41220,St. Marys,100,1,2020-07-11
13,GA,GA,46660,Valdosta,440,4,2020-07-11
13,GA,GA,33300,Milledgeville,105,0,2020-07-11
13,GA,GA,44340,Statesboro,198,2,2020-07-11
13,GA,GA,22340,Fitzgerald,37,0,2020-07-11
13,GA,GA,18380,Cordele,27,0,2020-07-11
13,GA,GA,11140,Americus,70,2,2020-07-11
13,GA,GA,45740,Toccoa,92,0,2020-07-11
13,GA,GA,31420,Macon,666,5,2020-07-11
13,GA,GA,40660,Rome,160,0,2020-07-11
13,GA,GA,45700,Tifton,151,1,2020-07-11
13,GA,GA,20140,Dublin,148,0,2020-07-11
13,GA,GA,27700,Jesup,153,0,2020-07-11
13,GA,GA,19140,Dalton,563,8,2020-07-11
13,GA,GA,27600,Jefferson,110,1,2020-07-11
13,GA,GA,20060,Douglas,126,1,2020-07-11
13,GA,GA,12460,Bainbridge,64,0,2020-07-11
13,GA,GA,25980,Hinesville,170,1,2020-07-11
13,GA,GA-SC,12260,Augusta-Richmond County,1639,10,2020-07-11
13,GA,GA,15260,Brunswick,376,3,2020-07-11
13,GA,GA,15660,Calhoun,179,1,2020-07-11
13,GA,GA,44900,Summerville,13,0,2020-07-11
13,GA,GA,45580,Thomaston,23,0,2020-07-11
13,GA,GA,29300,LaGrange,141,6,2020-07-11
13,GA,GA,16340,Cedartown,113,1,2020-07-11
15,HI,HI,28180,Kapaa,0,0,2020-07-11
15,HI,HI,27980,Kahului-Wailuku-Lahaina,4,0,2020-07-11
15,HI,HI,25900,Hilo,13,0,2020-07-11
15,HI,HI,46520,Urban Honolulu,173,4,2020-07-11
16,ID,ID-UT,30860,Logan,101,1,2020-07-11
16,ID,ID,15420,Burley,92,0,2020-07-11
16,ID,ID,26820,Idaho Falls,158,0,2020-07-11
16,ID,ID,14260,Boise City,3230,16,2020-07-11
16,ID,ID,25200,Hailey,14,0,2020-07-11
16,ID,ID-WY,27220,Jackson,1925,41,2020-07-11
16,ID,ID-WA,30300,Lewiston,8,0,2020-07-11
16,ID,ID,38540,Pocatello,59,0,2020-07-11
16,ID,ID,41760,Sandpoint,34,0,2020-07-11
16,ID,ID,34140,Moscow,4,0,2020-07-11
16,ID,ID,17660,Coeur d'Alene,314,0,2020-07-11
16,ID,ID,13940,Blackfoot,28,1,2020-07-11
16,ID,ID,39940,Rexburg,44,0,2020-07-11
16,ID,ID-OR,36620,Ontario,261,4,2020-07-11
16,ID,ID,46300,Twin Falls,168,1,2020-07-11
17,IL,IL,16060,Carbondale-Marion,93,0,2020-07-11
17,IL,IL-MO,41180,St. Louis,4607,44,2020-07-11
17,IL,IL-IN-WI,16980,Chicago-Naperville-Elgin,8007,140,2020-07-11
17,IL,IL-MO,16020,Cape Girardeau,141,2,2020-07-11
17,IL,IL-KY,37140,Paducah,64,0,2020-07-11
17,IL,IL,23660,Galesburg,30,0,2020-07-11
17,IL,IL,28100,Kankakee,99,1,2020-07-11
17,IL,IL,38700,Pontiac,5,0,2020-07-11
17,IL,IL,37900,Peoria,260,2,2020-07-11
17,IL,IL,45380,Taylorville,7,0,2020-07-11
17,IL,IL,16460,Centralia,42,0,2020-07-11
17,IL,IL-IA,19340,Davenport-Moline-Rock Island,493,0,2020-07-11
17,IL,IL,23300,Freeport,6,0,2020-07-11
17,IL,IL,16660,Charleston-Mattoon,48,1,2020-07-11
17,IL,IL,14010,Bloomington,198,0,2020-07-11
17,IL,IL-IA-MO,22800,Fort Madison-Keokuk,42,1,2020-07-11
17,IL,IL,16580,Champaign-Urbana,189,0,2020-07-11
17,IL,IL,40300,Rochelle,36,0,2020-07-11
17,IL,IL-MO,39500,Quincy,96,0,2020-07-11
17,IL,IL,19180,Danville,124,0,2020-07-11
17,IL,IL,44100,Springfield,776,13,2020-07-11
17,IL,IL,31380,Macomb,9,0,2020-07-11
17,IL,IL-IA,15460,Burlington,274,2,2020-07-11
17,IL,IL,15900,Canton,2,0,2020-07-11
17,IL,IL,40420,Rockford,179,4,2020-07-11
17,IL,IL,19940,Dixon,8,0,2020-07-11
17,IL,IL,34500,Mount Vernon,32,0,2020-07-11
17,IL,IL,36860,Ottawa-Peru,83,1,2020-07-11
17,IL,IL,20820,Effingham,13,1,2020-07-11
17,IL,IL,30660,Lincoln,406,1,2020-07-11
18,IN,IN,26540,Huntington,10,0,2020-07-11
18,IN,IN,29020,Kokomo,58,1,2020-07-11
18,IN,IN,27540,Jasper,112,1,2020-07-11
18,IN,IN,28340,Kendallville,50,0,2020-07-11
18,IN,IN,23060,Fort Wayne,225,9,2020-07-11
18,IN,IN,29200,Lafayette-West Lafayette,101,1,2020-07-11
18,IN,IN-KY,21780,Evansville,523,0,2020-07-11
18,IN,IN,26900,Indianapolis-Carmel-Anderson,1344,18,2020-07-11
18,IN,IN-MI,43780,South Bend-Mishawaka,402,3,2020-07-11
18,IN,IN-KY,31140,Louisville/Jefferson County,1174,13,2020-07-11
18,IN,IN,23140,Frankfort,38,1,2020-07-11
18,IN,IN,45460,Terre Haute,59,1,2020-07-11
18,IN,IN,24700,Greensburg,9,0,2020-07-11
18,IN,IN,31980,Marion,203,2,2020-07-11
18,IN,IN,21140,Elkhart-Goshen,459,6,2020-07-11
18,IN,IN,31500,Madison,752,0,2020-07-11
18,IN,IN,30900,Logansport,19,0,2020-07-11
18,IN,IN,47180,Vincennes,13,0,2020-07-11
18,IN,IN,47340,Wabash,8,1,2020-07-11
18,IN,IN-KY-OH,17140,Cincinnati,3011,21,2020-07-11
18,IN,IN,35220,New Castle,90,1,2020-07-11
18,IN,IN,34620,Muncie,31,0,2020-07-11
18,IN,IN,47700,Warsaw,77,4,2020-07-11
18,IN,IN,47780,Washington,69,0,2020-07-11
18,IN,IN,37940,Peru,14,0,2020-07-11
18,IN,IN,13260,Bedford,23,1,2020-07-11
18,IN,IN,42980,Seymour,21,0,2020-07-11
18,IN,IN,18220,Connersville,9,0,2020-07-11
18,IN,IN,12140,Auburn,12,0,2020-07-11
18,IN,IN,11420,Angola,12,1,2020-07-11
18,IN,IN,35860,North Vernon,6,0,2020-07-11
18,IN,IN,33140,Michigan City-La Porte,79,1,2020-07-11
18,IN,IN,18820,Crawfordsville,10,0,2020-07-11
18,IN,IN,38500,Plymouth,115,5,2020-07-11
18,IN,IN,39980,Richmond,766,7,2020-07-11
19,IA,IA,26980,Iowa City,215,1,2020-07-11
19,IA,IA,36900,Ottumwa,20,0,2020-07-11
19,IA,IA,44740,Storm Lake,18,1,2020-07-11
19,IA,IA,34700,Muscatine,41,0,2020-07-11
19,IA,IA,14340,Boone,74,0,2020-07-11
19,IA,IA,11180,Ames,75,3,2020-07-11
19,IA,IA,35500,Newton,47,0,2020-07-11
19,IA,IA,21840,Fairfield,2,0,2020-07-11
19,IA,IA,32260,Marshalltown,87,1,2020-07-11
19,IA,IA-NE,36540,Omaha-Council Bluffs,1140,13,2020-07-11
19,IA,IA,22700,Fort Dodge,180,0,2020-07-11
19,IA,IA,36820,Oskaloosa,8,0,2020-07-11
19,IA,IA,16300,Cedar Rapids,210,5,2020-07-11
19,IA,IA,44020,Spirit Lake,34,0,2020-07-11
19,IA,IA,43980,Spencer,10,0,2020-07-11
19,IA,IA-NE-SD,43580,Sioux City,237,8,2020-07-11
19,IA,IA,19780,Des Moines-West Des Moines,1315,8,2020-07-11
19,IA,IA,20220,Dubuque,250,0,2020-07-11
19,IA,IA,32380,Mason City,160,11,2020-07-11
19,IA,IA,17540,Clinton,39,1,2020-07-11
20,KS,KS-MO,28140,Kansas City,2505,10,2020-07-11
20,KS,KS,24460,Great Bend,12,1,2020-07-11
20,KS,KS,48620,Wichita,795,6,2020-07-11
20,KS,KS,19980,Dodge City,25,0,2020-07-11
20,KS,KS,23780,Garden City,24,0,2020-07-11
20,KS,KS,37660,Parsons,20,0,2020-07-11
20,KS,KS-MO,41140,St. Joseph,44,2,2020-07-11
20,KS,KS,25700,Hays,36,1,2020-07-11
20,KS,KS,30580,Liberal,23,0,2020-07-11
20,KS,KS,29940,Lawrence,89,0,2020-07-11
20,KS,KS,17700,Coffeyville,16,0,2020-07-11
20,KS,KS,36840,Ottawa,25,0,2020-07-11
20,KS,KS,32700,McPherson,12,0,2020-07-11
20,KS,KS,41460,Salina,60,1,2020-07-11
20,KS,KS,45820,Topeka,215,0,2020-07-11
20,KS,KS,27920,Junction City,24,0,2020-07-11
20,KS,KS,38260,Pittsburg,31,0,2020-07-11
20,KS,KS,31740,Manhattan,54,0,2020-07-11
20,KS,KS,11680,Arkansas City-Winfield,18,0,2020-07-11
20,KS,KS,11860,Atchison,7,0,2020-07-11
20,KS,KS,26740,Hutchinson,50,0,2020-07-11
20,KS,KS,21380,Emporia,27,0,2020-07-11
21,KY,KY,36980,Owensboro,86,0,2020-07-11
21,KY,KY-TN,46460,Union City,51,1,2020-07-11
21,KY,KY,30940,London,124,3,2020-07-11
21,KY,KY,23980,Glasgow,47,0,2020-07-11
21,KY,KY,15820,Campbellsville,15,0,2020-07-11
21,KY,KY-WV-OH,26580,Huntington-Ashland,299,5,2020-07-11
21,KY,KY,14540,Bowling Green,222,2,2020-07-11
21,KY,KY,40080,Richmond-Berea,84,0,2020-07-11
21,KY,KY,33180,Middlesborough,80,1,2020-07-11
21,KY,KY,12680,Bardstown,28,0,2020-07-11
21,KY,KY,30460,Lexington-Fayette,542,8,2020-07-11
21,KY,KY,34460,Mount Sterling,35,0,2020-07-11
21,KY,KY,21060,Elizabethtown-Fort Knox,119,1,2020-07-11
21,KY,KY-TN,17300,Clarksville,553,1,2020-07-11
21,KY,KY,43700,Somerset,56,0,2020-07-11
21,KY,KY,34660,Murray,22,0,2020-07-11
21,KY,KY,32460,Mayfield,103,0,2020-07-11
21,KY,KY,31580,Madisonville,48,0,2020-07-11
21,KY,KY,32500,Maysville,3,0,2020-07-11
22,LA,LA,25220,Hammond,415,2,2020-07-11
22,LA,LA,29180,Lafayette,2335,20,2020-07-11
22,LA,LA,26380,Houma-Thibodaux,791,4,2020-07-11
22,LA,LA,29340,Lake Charles,1075,12,2020-07-11
22,LA,LA,12940,Baton Rouge,2367,12,2020-07-11
22,LA,LA,12820,Bastrop,46,0,2020-07-11
22,LA,LA,14220,Bogalusa,107,2,2020-07-11
22,LA,LA,40820,Ruston,81,0,2020-07-11
22,LA,LA,43340,Shreveport-Bossier City,980,15,2020-07-11
22,LA,LA,35380,New Orleans-Metairie,2848,20,2020-07-11
22,LA,LA,36660,Opelousas,322,4,2020-07-11
22,LA,LA,22860,Fort Polk South,99,3,2020-07-11
22,LA,LA,19760,DeRidder,122,0,2020-07-11
22,LA,LA,10780,Alexandria,350,5,2020-07-11
22,LA,LA,33740,Monroe,511,13,2020-07-11
22,LA,LA,35060,Natchitoches,90,0,2020-07-11
22,LA,LA-MS,35020,Natchez,85,2,2020-07-11
22,LA,LA,34020,Morgan City,286,0,2020-07-11
23,ME,ME,38860,Portland-South Portland,115,3,2020-07-11
23,ME,ME,12620,Bangor,9,2,2020-07-11
23,ME,ME,12300,Augusta-Waterville,3,0,2020-07-11
23,ME,ME,30340,Lewiston-Auburn,8,1,2020-07-11
24,MD,MD,12580,Baltimore-Columbia-Towson,2845,39,2020-07-11
24,MD,MD,20660,Easton,68,0,2020-07-11
24,MD,MD-WV,19060,Cumberland,28,0,2020-07-11
24,MD,MD-WV,25180,Hagerstown-Martinsburg,104,0,2020-07-11
24,MD,MD,15700,Cambridge,45,1,2020-07-11
24,MD,MD,15680,California-Lexington Park,85,0,2020-07-11
25,MA,MA-NH,14460,Boston-Cambridge-Newton,1438,87,2020-07-11
25,MA,MA,24640,Greenfield Town,8,2,2020-07-11
25,MA,MA,47240,Vineyard Haven,5,0,2020-07-11
25,MA,MA,38340,Pittsfield,12,0,2020-07-11
25,MA,MA-RI,39300,Providence-Warwick,1180,50,2020-07-11
25,MA,MA,12700,Barnstable Town,42,3,2020-07-11
26,MI,MI-WI,31940,Marinette,69,0,2020-07-11
26,MI,MI-WI,27020,Iron Mountain,2,0,2020-07-11
26,MI,MI,34380,Mount Pleasant,106,0,2020-07-11
26,MI,MI,13020,Bay City,115,0,2020-07-11
26,MI,MI,33220,Midland,291,6,2020-07-11
27,MN,MN,40340,Rochester,531,4,2020-07-11
27,MN,MN-WI,33460,Minneapolis-St. Paul-Bloomington,3424,43,2020-07-11
27,MN,MN,31860,Mankato-North Mankato,144,1,2020-07-11
27,MN,MN-WI,29100,La Crosse-Onalaska,99,1,2020-07-11
27,MN,MN,32140,Marshall,186,3,2020-07-11
27,MN,MN,41060,St. Cloud,178,0,2020-07-11
27,MN,MN,35580,New Ulm,13,0,2020-07-11
27,MN,MN,36940,Owatonna,34,0,2020-07-11
27,MN,MN,39860,Red Wing,9,0,2020-07-11
27,MN,MN-WI,20260,Duluth,124,0,2020-07-11
27,MN,MN,13420,Bemidji,48,0,2020-07-11
27,MN,MN,22260,Fergus Falls,26,0,2020-07-11
27,MN,MN,14660,Brainerd,28,0,2020-07-11
27,MN,MN,12380,Austin,28,0,2020-07-11
27,MN,MN,22060,Faribault-Northfield,39,0,2020-07-11
27,MN,MN-ND,22020,Fargo,259,3,2020-07-11
27,MN,MN,49380,Worthington,28,0,2020-07-11
27,MN,MN,10660,Albert Lea,14,1,2020-07-11
27,MN,MN-ND,47420,Wahpeton,6,0,2020-07-11
27,MN,MN-ND,24220,Grand Forks,70,0,2020-07-11
27,MN,MN,48820,Willmar,23,0,2020-07-11
27,MN,MN,49100,Winona,45,1,2020-07-11
28,MS,MS,18420,Corinth,49,0,2020-07-11
28,MS,MS,24900,Greenwood,457,4,2020-07-11
28,MS,MS,38100,Picayune,74,0,2020-07-11
28,MS,MS,46180,Tupelo,312,2,2020-07-11
28,MS,MS,32940,Meridian,144,3,2020-07-11
28,MS,MS,29860,Laurel,193,3,2020-07-11
28,MS,MS,24980,Grenada,122,6,2020-07-11
28,MS,MS,25060,Gulfport-Biloxi-Pascagoula,594,6,2020-07-11
28,MS,MS,25620,Hattiesburg,459,4,2020-07-11
28,MS,MS,32620,McComb,115,6,2020-07-11
28,MS,MS,15020,Brookhaven,71,1,2020-07-11
28,MS,MS,46980,Vicksburg,139,3,2020-07-11
28,MS,MS,17260,Clarksdale,66,1,2020-07-11
28,MS,MS,26940,Indianola,162,3,2020-07-11
28,MS,MS,37060,Oxford,241,2,2020-07-11
28,MS,MS,44260,Starkville,100,0,2020-07-11
28,MS,MS,24740,Greenville,490,7,2020-07-11
28,MS,MS,17380,Cleveland,409,3,2020-07-11
29,MO,MO,25300,Hannibal,16,0,2020-07-11
29,MO,MO,22780,Fort Leonard Wood,20,0,2020-07-11
29,MO,MO,14700,Branson,59,1,2020-07-11
29,MO,MO,30060,Lebanon,120,3,2020-07-11
29,MO,MO,22100,Farmington,198,7,2020-07-11
29,MO,MO,40620,Rolla,1,0,2020-07-11
29,MO,MO,32340,Maryville,4,0,2020-07-11
29,MO,MO,33020,Mexico,13,0,2020-07-11
29,MO,MO,42740,Sedalia,62,1,2020-07-11
29,MO,MO,28380,Kennett,29,0,2020-07-11
29,MO,MO,17860,Columbia,2661,27,2020-07-11
29,MO,MO,33620,Moberly,4,1,2020-07-11
29,MO,MO,38740,Poplar Bluff,26,0,2020-07-11
29,MO,MO,27620,Jefferson City,73,1,2020-07-11
29,MO,MO,28860,Kirksville,10,0,2020-07-11
29,MO,MO,27900,Joplin,250,0,2020-07-11
29,MO,MO,43460,Sikeston,44,1,2020-07-11
29,MO,MO,47660,Warrensburg,112,1,2020-07-11
31,NE,NE,42420,Scottsbluff,14,0,2020-07-11
31,NE,NE,35820,North Platte,3,0,2020-07-11
31,NE,NE,35740,Norfolk,15,0,2020-07-11
31,NE,NE,23340,Fremont,67,0,2020-07-11
31,NE,NE,13100,Beatrice,9,0,2020-07-11
31,NE,NE,28260,Kearney,25,0,2020-07-11
31,NE,NE,25580,Hastings,7,0,2020-07-11
31,NE,NE,24260,Grand Island,36,0,2020-07-11
31,NE,NE,30420,Lexington,12,0,2020-07-11
32,NV,NV,49080,Winnemucca,1,0,2020-07-11
32,NV,NV,21980,Fallon,8,0,2020-07-11
32,NV,NV,22280,Fernley,16,0,2020-07-11
32,NV,NV,21220,Elko,95,0,2020-07-11
32,NV,NV,37220,Pahrump,36,1,2020-07-11
32,NV,NV,39900,Reno,547,10,2020-07-11
32,NV,NV,23820,Gardnerville Ranchos,20,0,2020-07-11
32,NV,NV,16180,Carson City,48,0,2020-07-11
32,NV,NV,29820,Las Vegas-Henderson-Paradise,7855,54,2020-07-11
33,NH,NH,29060,Laconia,7,0,2020-07-11
